"doc_id","text","favorite_count","retweet_count","lat","lng","search_term","word","sentiment"
"xtwitter_data.csv.2615","x25333403",0,0,,,"can't understand her","useless","negative"
"xtwitter_data.csv.2615","x25333403",0,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2616","x85110228",23,1,,,"can't understand her","like","positive"
"xtwitter_data.csv.2616","x85110228",23,1,,,"can't understand her","consistently","positive"
"xtwitter_data.csv.2616","x85110228",23,1,,,"can't understand her","alarming","negative"
"xtwitter_data.csv.2617","x4183540876",1,0,,,"can't understand her","smile","positive"
"xtwitter_data.csv.2618","x239653549",0,0,,,"can't understand her","drags","negative"
"xtwitter_data.csv.2618","x239653549",0,0,,,"can't understand her","slur","negative"
"xtwitter_data.csv.2618","x239653549",0,0,,,"can't understand her","love","positive"
"xtwitter_data.csv.2619","x1309867901080436738",15,2,,,"can't understand her","great","positive"
"xtwitter_data.csv.2620","x217556408",2,0,,,"can't understand her","liked","positive"
"xtwitter_data.csv.2620","x217556408",2,0,,,"can't understand her","scared","negative"
"xtwitter_data.csv.2620","x217556408",2,0,,,"can't understand her","evil","negative"
"xtwitter_data.csv.2620","x217556408",2,0,,,"can't understand her","holy","positive"
"xtwitter_data.csv.2621","x3379544049",2,0,,,"can't understand her","traction","positive"
"xtwitter_data.csv.2622","x1000920816110927884",0,0,,,"can't understand her","assassin","negative"
"xtwitter_data.csv.2622","x1000920816110927884",0,0,,,"can't understand her","hero","positive"
"xtwitter_data.csv.2622","x1000920816110927884",0,0,,,"can't understand her","marvel","positive"
"xtwitter_data.csv.2622","x1000920816110927884",0,0,,,"can't understand her","cursed","negative"
"xtwitter_data.csv.2623","x389887509",2,0,,,"can't understand her","bother","negative"
"xtwitter_data.csv.2623","x389887509",2,0,,,"can't understand her","clearly","positive"
"xtwitter_data.csv.2623","x389887509",2,0,,,"can't understand her","reassure","positive"
"xtwitter_data.csv.2623","x389887509",2,0,,,"can't understand her","biases","negative"
"xtwitter_data.csv.2625","x31537607",1,0,20.941035,-89.623611,"can't understand her","drag","negative"
"xtwitter_data.csv.2626","x67198082",8,2,,,"can't understand her","blame","negative"
"xtwitter_data.csv.2626","x67198082",8,2,,,"can't understand her","fear","negative"
"xtwitter_data.csv.2627","x27258652",1,0,,,"can't understand her","exile","negative"
"xtwitter_data.csv.2627","x27258652",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2627","x27258652",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2628","x981276929499238405",0,0,,,"can't understand her","right","positive"
"xtwitter_data.csv.2628","x981276929499238405",0,0,,,"can't understand her","well","positive"
"xtwitter_data.csv.2628","x981276929499238405",0,0,,,"can't understand her","wrong","negative"
"xtwitter_data.csv.2628","x981276929499238405",0,0,,,"can't understand her","wrong","negative"
"xtwitter_data.csv.2629","x394236909",2,0,,,"can't understand her","problem","negative"
"xtwitter_data.csv.2629","x394236909",2,0,,,"can't understand her","well","positive"
"xtwitter_data.csv.2629","x394236909",2,0,,,"can't understand her","work","positive"
"xtwitter_data.csv.2629","x394236909",2,0,,,"can't understand her","problem","negative"
"xtwitter_data.csv.2629","x394236909",2,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2630","x519134219",28,0,,,"can't understand her","meddle","negative"
"xtwitter_data.csv.2631","x1409552487095443461",8,1,,,"can't understand her","strong","positive"
"xtwitter_data.csv.2631","x1409552487095443461",8,1,,,"can't understand her","appreciated","positive"
"xtwitter_data.csv.2633","x870956634",1,0,,,"can't understand her","scapegoat","negative"
"xtwitter_data.csv.2634","x431688199",0,0,,,"can't understand her","love","positive"
"xtwitter_data.csv.2634","x431688199",0,0,,,"can't understand her","heartbreaking","negative"
"xtwitter_data.csv.2635","x142096618",0,0,,,"can't understand her","likes","positive"
"xtwitter_data.csv.2635","x142096618",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2635","x142096618",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2635","x142096618",0,0,,,"can't understand her","fun","positive"
"xtwitter_data.csv.2636","x894294926308933632",0,0,,,"can't understand her","right","positive"
"xtwitter_data.csv.2636","x894294926308933632",0,0,,,"can't understand her","attractive","positive"
"xtwitter_data.csv.2637","x128518655",2,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2637","x128518655",2,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2637","x128518655",2,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2638","x2893230487",3,0,,,"can't understand her","bless","positive"
"xtwitter_data.csv.2639","x1066847224766873600",1,0,,,"can't understand her","work","positive"
"xtwitter_data.csv.2639","x1066847224766873600",1,0,,,"can't understand her","criticize","negative"
"xtwitter_data.csv.2640","x764244719891210240",2,0,,,"can't understand her","broken","negative"
"xtwitter_data.csv.2640","x764244719891210240",2,0,,,"can't understand her","mess","negative"
"xtwitter_data.csv.2641","x390719494",0,0,,,"can't understand her","happily","positive"
"xtwitter_data.csv.2641","x390719494",0,0,,,"can't understand her","wasting","negative"
"xtwitter_data.csv.2641","x390719494",0,0,,,"can't understand her","favor","positive"
"xtwitter_data.csv.2642","x801611400137338880",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2643","x713019335082713088",7,3,,,"can't understand her","supported","positive"
"xtwitter_data.csv.2643","x713019335082713088",7,3,,,"can't understand her","pathetic","negative"
"xtwitter_data.csv.2644","x1435040631563374594",0,0,,,"can't understand her","happy","positive"
"xtwitter_data.csv.2645","x444042952",3,0,,,"can't understand her","appreciate","positive"
"xtwitter_data.csv.2647","x17714565",2,0,,,"can't understand her","concerns","negative"
"xtwitter_data.csv.2647","x17714565",2,0,,,"can't understand her","dismissive","negative"
"xtwitter_data.csv.2647","x17714565",2,0,,,"can't understand her","fair","positive"
"xtwitter_data.csv.2648","x1313837631617339392",8,0,,,"can't understand her","ignorant","negative"
"xtwitter_data.csv.2649","x4330877594",3,0,,,"can't understand her","suicide","negative"
"xtwitter_data.csv.2649","x4330877594",3,0,,,"can't understand her","upset","negative"
"xtwitter_data.csv.2649","x4330877594",3,0,,,"can't understand her","death","negative"
"xtwitter_data.csv.2649","x4330877594",3,0,,,"can't understand her","well","positive"
"xtwitter_data.csv.2650","x3165917979",11,1,,,"can't understand her","promise","positive"
"xtwitter_data.csv.2651","x1093569487",70,13,,,"can't understand her","works","positive"
"xtwitter_data.csv.2651","x1093569487",70,13,,,"can't understand her","dense","negative"
"xtwitter_data.csv.2651","x1093569487",70,13,,,"can't understand her","complaining","negative"
"xtwitter_data.csv.2652","x837874740345847810",1,0,29.550859,-98.3036705,"can't understand her","clean","positive"
"xtwitter_data.csv.2653","x1284580142933839874",7,0,,,"can't understand her","mortifying","negative"
"xtwitter_data.csv.2653","x1284580142933839874",7,0,,,"can't understand her","wrong","negative"
"xtwitter_data.csv.2653","x1284580142933839874",7,0,,,"can't understand her","wrong","negative"
"xtwitter_data.csv.2653","x1284580142933839874",7,0,,,"can't understand her","hard","negative"
"xtwitter_data.csv.2653","x1284580142933839874",7,0,,,"can't understand her","enough","positive"
"xtwitter_data.csv.2654","x783420214767595523",2,0,,,"can't understand her","damage","negative"
"xtwitter_data.csv.2655","x129228849",19,9,,,"can't understand her","wrong","negative"
"xtwitter_data.csv.2656","x259980993",1,0,,,"can't understand her","mess","negative"
"xtwitter_data.csv.2656","x259980993",1,0,,,"can't understand her","better","positive"
"xtwitter_data.csv.2657","x1354980361",1,0,,,"can't understand her","marvel","positive"
"xtwitter_data.csv.2658","x20264351",0,1,,,"can't understand her","sweetheart","positive"
"xtwitter_data.csv.2658","x20264351",0,1,,,"can't understand her","like","positive"
"xtwitter_data.csv.2659","x570284033",0,0,,,"can't understand her","glad","positive"
"xtwitter_data.csv.2659","x570284033",0,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2661","x1102345169372893184",13,1,,,"can't understand her","well","positive"
"xtwitter_data.csv.2661","x1102345169372893184",13,1,,,"can't understand her","compassion","positive"
"xtwitter_data.csv.2662","x1162072664745369601",1,0,29.8384948,-95.4464865,"can't understand her","crap","negative"
"xtwitter_data.csv.2663","x225635916",1,0,,,"can't understand her","unwillingness","negative"
"xtwitter_data.csv.2664","x31171303",1,0,,,"can't understand her","restrict","negative"
"xtwitter_data.csv.2664","x31171303",1,0,,,"can't understand her","protect","positive"
"xtwitter_data.csv.2665","x1447724471024975875",0,0,,,"can't understand her","shit","negative"
"xtwitter_data.csv.2665","x1447724471024975875",0,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2665","x1447724471024975875",0,0,,,"can't understand her","shit","negative"
"xtwitter_data.csv.2665","x1447724471024975875",0,0,,,"can't understand her","rich","positive"
"xtwitter_data.csv.2666","x2997968903",1,0,,,"can't understand her","shit","negative"
"xtwitter_data.csv.2667","x1117522716469407746",11,0,,,"can't understand her","funny","negative"
"xtwitter_data.csv.2667","x1117522716469407746",11,0,,,"can't understand her","bad","negative"
"xtwitter_data.csv.2667","x1117522716469407746",11,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2667","x1117522716469407746",11,0,,,"can't understand her","positive","positive"
"xtwitter_data.csv.2667","x1117522716469407746",11,0,,,"can't understand her","beneficial","positive"
"xtwitter_data.csv.2667","x1117522716469407746",11,0,,,"can't understand her","successful","positive"
"xtwitter_data.csv.2668","x1220072286188904449",1,0,,,"can't understand her","fun","positive"
"xtwitter_data.csv.2668","x1220072286188904449",1,0,,,"can't understand her","slow","negative"
"xtwitter_data.csv.2669","x520997497",25,1,,,"can't understand her","happy","positive"
"xtwitter_data.csv.2669","x520997497",25,1,,,"can't understand her","rage","negative"
"xtwitter_data.csv.2670","x42699078",2,0,,,"can't understand her","disliking","negative"
"xtwitter_data.csv.2670","x42699078",2,0,,,"can't understand her","bland","negative"
"xtwitter_data.csv.2670","x42699078",2,0,,,"can't understand her","easy","positive"
"xtwitter_data.csv.2670","x42699078",2,0,,,"can't understand her","wonder","positive"
"xtwitter_data.csv.2671","x1240015008987258880",18,0,,,"can't understand her","attack","negative"
"xtwitter_data.csv.2671","x1240015008987258880",18,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2671","x1240015008987258880",18,0,,,"can't understand her","sorry","negative"
"xtwitter_data.csv.2672","x986752029774286848",0,0,,,"can't understand her","killed","negative"
"xtwitter_data.csv.2672","x986752029774286848",0,0,,,"can't understand her","burden","negative"
"xtwitter_data.csv.2672","x986752029774286848",0,0,,,"can't understand her","hurt","negative"
"xtwitter_data.csv.2672","x986752029774286848",0,0,,,"can't understand her","hurt","negative"
"xtwitter_data.csv.2672","x986752029774286848",0,0,,,"can't understand her","enough","positive"
"xtwitter_data.csv.2673","x49875151",3,0,,,"can't understand her","rumor","negative"
"xtwitter_data.csv.2673","x49875151",3,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2673","x49875151",3,0,,,"can't understand her","hard","negative"
"xtwitter_data.csv.2673","x49875151",3,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2673","x49875151",3,0,,,"can't understand her","marvel","positive"
"xtwitter_data.csv.2674","x1332080189069807618",0,0,,,"can't understand her","breaking","negative"
"xtwitter_data.csv.2674","x1332080189069807618",0,0,,,"can't understand her","sorry","negative"
"xtwitter_data.csv.2674","x1332080189069807618",0,0,,,"can't understand her","work","positive"
"xtwitter_data.csv.2674","x1332080189069807618",0,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2674","x1332080189069807618",0,0,,,"can't understand her","bleeds","negative"
"xtwitter_data.csv.2674","x1332080189069807618",0,0,,,"can't understand her","bless","positive"
"xtwitter_data.csv.2675","x252152228",0,0,,,"can't understand her","nasty","negative"
"xtwitter_data.csv.2675","x252152228",0,0,,,"can't understand her","stupid","negative"
"xtwitter_data.csv.2675","x252152228",0,0,,,"can't understand her","limited","negative"
"xtwitter_data.csv.2675","x252152228",0,0,,,"can't understand her","pretty","positive"
"xtwitter_data.csv.2675","x252152228",0,0,,,"can't understand her","accurate","positive"
"xtwitter_data.csv.2676","x578195117",4,0,,,"can't understand her","bad","negative"
"xtwitter_data.csv.2676","x578195117",4,0,,,"can't understand her","stab","negative"
"xtwitter_data.csv.2676","x578195117",4,0,,,"can't understand her","bs","negative"
"xtwitter_data.csv.2677","x913766386605977603",1,0,,,"can't understand her","sorry","negative"
"xtwitter_data.csv.2677","x913766386605977603",1,0,,,"can't understand her","abusive","negative"
"xtwitter_data.csv.2677","x913766386605977603",1,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2677","x913766386605977603",1,0,,,"can't understand her","good","positive"
"xtwitter_data.csv.2677","x913766386605977603",1,0,,,"can't understand her","better","positive"
"xtwitter_data.csv.2678","x1450491675889967105",1,0,,,"can't understand her","exceptional","positive"
"xtwitter_data.csv.2678","x1450491675889967105",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2678","x1450491675889967105",1,0,,,"can't understand her","like","positive"
"xtwitter_data.csv.2679","x39860645",0,0,,,"can't understand her","gold","positive"
"xtwitter_data.csv.2679","x39860645",0,0,,,"can't understand her","easier","positive"
"xtwitter_data.csv.2681","x1422899575115878400",0,0,,,"can't understand her","mad","negative"
"xtwitter_data.csv.2682","x3373391056",2,0,,,"can't understand her","noise","negative"
"xtwitter_data.csv.2684","x4193803521",0,0,,,"can't understand her","inhumanity","negative"
"xtwitter_data.csv.2684","x4193803521",0,0,,,"can't understand her","marvel","positive"
"xtwitter_data.csv.2684","x4193803521",0,0,,,"can't understand her","failed","negative"
"xtwitter_data.csv.2684","x4193803521",0,0,,,"can't understand her","embarrassing","negative"
"xtwitter_data.csv.2684","x4193803521",0,0,,,"can't understand her","pretty","positive"
